"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0071805","potassium ion transmembrane transport",149,2e-07,0.778,"ABCC8, ABCC9, AQP1, ATP12A, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B3, ATP4A, FXYD2, FXYD4, HCN1, HCN2, HCN3, HCN4, HPN, KCNA10, KCNA2, KCNA3, KCNA4, KCNA7, KCNAB1, KCNAB2, KCNAB3, KCNB1, KCNC1, KCNC2, KCNC3, KCNC4, KCND2, KCND3, KCNE1, KCNE2, KCNE4, KCNF1, KCNG2, KCNG4, KCNH1, KCNH2, KCNH3, KCNH4, KCNH5, KCNH6, KCNH7, KCNH8, KCNIP1, KCNIP2, KCNIP3, KCNIP4, KCNJ1, KCNJ10, KCNJ11, KCNJ12, KCNJ14, KCNJ15, KCNJ16, KCNJ2, KCNJ3, KCNJ5, KCNJ6, KCNJ9, KCNK10, KCNK12, KCNK13, KCNK15, KCNK16, KCNK18, KCNK2, KCNK3, KCNK4, KCNK5, KCNK6, KCNK9, KCNMA1, KCNMB1, KCNMB2, KCNN1, KCNN2, KCNN3, KCNQ1, KCNQ2, KCNQ3, KCNQ4, KCNQ5, KCNS1, KCNS2, KCNS3, KCNU1, KCNV1, KCNV2, LRRC38, LRRC55, MTMR6, NALCN, P2RY12, PKD2, PKD2L1, SLC12A1, SLC12A3, SLC12A4, SLC12A5, SLC12A6, SLC12A7, SLC12A8, SLC12A9, SLC1A3, SLC24A1, SLC24A2, SLC24A3, SLC24A4, SLC24A5, SLC9A1, SLC9A3, SLC9A8, SLC9A9, SLC9C1, SLC9C2, SNAP25, TMEM38B, TRPM5"
"GO:0150063","visual system development",339,5e-07,0.927,"ABI2, ACHE, ACTL6A, ACVR2B, ACVRL1, ADAMTS18, ALDH1A2, ALDH1A3, ARHGAP35, ARHGEF15, ARID1A, ATOH7, ATP2B1, ATP2B4, ATP8A2, BBS7, BCL11B, BFSP1, BFSP2, BLOC1S3, BMP4, BMP6, BMP7, BMPR1B, C12orf57, C1QA, C3, CABP4, CACNA1C, CASP2, CDK4, CDKN1C, CDON, CEP290, CHD7, CLCN2, CLN8, COL4A1, COL5A1, COL5A2, COL8A1, COL8A2, CPAMD8, CRB1, CRYAB, CRYBA4, CRYBB1, CRYBB2, CRYBB3, CRYGA, CRYGB, CRYGC, CRYGD, CRYGN, CTNNB1, CTNS, CYP1A1, CYP1B1, DLG1, DSCAM, EFEMP1, EGFR, EPHA2, EPHB1, EPHB2, FASLG, FBN1, FBN2, FKBP8, FOXF2, FOXN4, FOXP2, FREM2, FRS2, FSCN2, FZD5, FZR1, GATA3, GDF3, GJA8, GLI3, GNAT1, GNB1, GNGT1, GPD2, GPM6A, GRHL2, GRHL3, GRM6, HCN1, HDAC2, HIF1A, HIPK1, HIPK2, HPCA, HSF4, IFT140, IMPDH2, INHBA, IRX5, ITGAM, JAG1, JMJD6, KDM2B, LAMA1, LAMC3, LHX2, LIM2, LIMK2, LRP5, LRP5L, LRP6, MAB21L2, MAF, MAN2A1, MAX, MDM1, MED1, MEGF11, MEIS1, MEIS2, MFN2, MFRP, MIP, MITF, MYF5, MYH15, MYO7A, MYOM2, NEUROD4, NF1, NF2, NIPBL, NKD1, NPHP1, NPHP4, NR2E1, NRL, NTRK2, NTRK3, OLFM3, OPA1, OSR2, P2RY12, PAX2, PAX6, PDE6A, PDE6B, PDE6C, PDGFRA, PDGFRB, PFDN5, PHACTR4, PITX2, PITX3, PKNOX1, POU4F2, PPP1R13L, PROX1, PRPH2, PRSS56, PSEN1, PTF1A, PTN, PTPRM, PYGO2, RAB11FIP4, RARA, RARB, RARG, RAX, RBP4, RD3, RET, RHOJ, ROM1, RP1L1, RPE65, RPGRIP1, RPGRIP1L, RPL24, RXRA, SALL2, SDK1, SDK2, SH3PXD2B, SHH, SIPA1L3, SIX3, SIX5, SIX6, SKI, SLC17A7, SLC25A25, SLC4A5, SLC7A11, SMAD3, SMARCA4, SMARCD3, SMOC1, SOX1, SOX2, SOX8, STAT3, STRA6, TBC1D32, TBX2, TCIRG1, TENM3, TFAP2A, TFAP2B, TGFB2, TGIF2, TH, THY1, TMOD1, TRAF3IP1, TRPM1, TSKU, TTLL5, TUB, TULP1, TWSG1, UNC45B, USH1C, VAX2, VSX1, WDPCP, WDR19, WNT16, WNT2, WNT2B, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT9A, WT1, XRN2, ZDHHC16, ZEB1, ZHX2, ZNF513"
"GO:0007611","learning or memory",252,1e-06,0.978,"AAAS, ABCA7, ACTR2, ADAM2, ADCY1, ADCY3, ADNP, AGER, AGT, AMFR, APOE, APP, ARC, ASIC1, ATAD1, ATP1A2, ATP8A1, ATXN1, ATXN1L, B4GALT2, BCHE, BDNF, BRINP1, BRSK1, BTBD9, BTG2, CAMK4, CCK, CHRNA7, CHRNB2, CIC, CLDN5, CLN8, CNR1, CNTN2, CNTNAP2, COMT, CPEB3, CREB1, CRH, CRHBP, CRTC1, CTNS, CUX2, CX3CR1, DBH, DGKI, DLG4, DNAH11, DRD2, DRD3, DRD5, EGFR, EGR2, EIF2AK4, EIF4A3, EPHB2, FAM19A2, FOXO6, FOXP2, FYN, FZD9, GABRA5, GIP, GLP1R, GM2A, GMFB, GPR88, GRIA1, GRIN1, GRIN2A, GRIN2B, GRM5, HIF1A, HMGCR, HRH1, HRH2, HTR2A, HTT, INSR, ITGA5, ITGA8, ITPR3, JPH3, JPH4, KALRN, KAT2A, KCNAB1, KCNK10, KCNK2, KCNK4, KLK8, KMT2B, KRAS, LDLR, LGMN, LHX8, LILRB2, LMX1A, LRRN4, MAP1A, MAPK1, MAPK8IP2, MAPT, MEIS2, MME, MTOR, MUSK, NCSTN, NDRG4, NETO1, NEUROD2, NF1, NFATC4, NGF, NPAS4, NPTN, NPTX2, NRGN, NRXN1, NRXN2, NRXN3, NTF4, NTRK1, NTRK2, NTSR1, OPRL1, OXT, PAFAH1B1, PAK6, PDE1B, PICALM, PLA2G6, PLCB1, PPP1R1B, PPP3CB, PRKAR1B, PRKAR2B, PRKCG, PRKCZ, PSEN1, PTGS2, PTN, PTPRZ1, RASGRF1, RELN, RGS14, RIC8A, RIN1, S100B, SCN2A, SGK1, SHANK1, SHANK2, SHANK3, SHC3, SHISA7, SLC11A2, SLC12A5, SLC17A7, SLC24A2, SLC6A1, SLC6A4, SLC7A11, SLC8A2, SLC8A3, SNAP25, SORCS3, STRA6, SYNGAP1, SYNPO, SYT4, TACR2, TANC1, TBR1, TH, TIFAB, TMOD2, TNR, TTBK1, UCN, VDAC1, VIP, VLDLR, ZNF385A"
"GO:0048880","sensory system development",344,1e-06,0.928,"ABI2, ACHE, ACTL6A, ACVR2B, ACVRL1, ADAMTS18, ALDH1A2, ALDH1A3, ARHGAP35, ARHGEF15, ARID1A, ATOH7, ATP2B1, ATP2B4, ATP8A2, BBS7, BCL11B, BFSP1, BFSP2, BLOC1S3, BMP4, BMP6, BMP7, BMPR1B, C12orf57, C1QA, C3, CABP4, CACNA1C, CASP2, CDK4, CDKN1C, CDON, CEP290, CHD7, CLCN2, CLN8, COL4A1, COL5A1, COL5A2, COL8A1, COL8A2, CPAMD8, CRB1, CRYAB, CRYBA4, CRYBB1, CRYBB2, CRYBB3, CRYGA, CRYGB, CRYGC, CRYGD, CRYGN, CTNNB1, CTNS, CYP1A1, CYP1B1, DLG1, DSCAM, EFEMP1, EGFR, EPHA2, EPHB1, EPHB2, FASLG, FBN1, FBN2, FKBP8, FOXF2, FOXN4, FOXP2, FREM2, FRS2, FSCN2, FZD5, FZR1, GATA3, GDF3, GJA8, GLI3, GNAT1, GNB1, GNGT1, GPD2, GPM6A, GRHL2, GRHL3, GRM6, HCN1, HDAC2, HIF1A, HIPK1, HIPK2, HPCA, HSF4, IFT140, IMPDH2, INHBA, IRX5, ITGAM, JAG1, JMJD6, KDM2B, LAMA1, LAMC3, LHX2, LIM2, LIMK2, LRP5, LRP5L, LRP6, MAB21L2, MAF, MAN2A1, MAX, MDM1, MED1, MEGF11, MEIS1, MEIS2, MFN2, MFRP, MIP, MITF, MYF5, MYH15, MYO7A, MYOM2, NEUROD4, NF1, NF2, NIPBL, NKD1, NPHP1, NPHP4, NR2E1, NRL, NTRK2, NTRK3, OLFM3, OPA1, OSR2, P2RY12, PAX2, PAX6, PDE6A, PDE6B, PDE6C, PDGFRA, PDGFRB, PFDN5, PHACTR4, PITX2, PITX3, PKNOX1, POU4F2, PPP1R13L, PROX1, PRPH2, PRSS56, PSEN1, PTF1A, PTN, PTPRM, PYGO2, RAB11FIP4, RARA, RARB, RARG, RAX, RBP4, RD3, RET, RHOJ, ROM1, RP1L1, RPE65, RPGRIP1, RPGRIP1L, RPL24, RXRA, SALL2, SDK1, SDK2, SEMA3A, SH3PXD2B, SHH, SIPA1L3, SIX3, SIX5, SIX6, SKI, SLC17A7, SLC25A25, SLC44A4, SLC4A5, SLC7A11, SMAD3, SMARCA4, SMARCD3, SMOC1, SOX1, SOX2, SOX8, STAT3, STRA6, TBC1D32, TBX2, TCIRG1, TENM3, TFAP2A, TFAP2B, TGFB2, TGIF2, TH, THY1, TMOD1, TRAF3IP1, TRPM1, TSKU, TTLL5, TUB, TULP1, TWSG1, UNC45B, USH1C, VAX2, VSX1, WDPCP, WDR19, WNT16, WNT2, WNT2B, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT9A, WT1, XRN2, ZDHHC16, ZEB1, ZHX2, ZNF513"
"GO:0001654","eye development",335,1e-06,0.925,"ABI2, ACHE, ACTL6A, ACVR2B, ACVRL1, ADAMTS18, ALDH1A2, ALDH1A3, ARHGAP35, ARHGEF15, ARID1A, ATOH7, ATP2B1, ATP2B4, ATP8A2, BBS7, BCL11B, BFSP1, BFSP2, BLOC1S3, BMP4, BMP6, BMP7, BMPR1B, C12orf57, CABP4, CACNA1C, CASP2, CDK4, CDKN1C, CDON, CEP290, CHD7, CLCN2, CLN8, COL4A1, COL5A1, COL5A2, COL8A1, COL8A2, CPAMD8, CRB1, CRYAB, CRYBA4, CRYBB1, CRYBB2, CRYBB3, CRYGA, CRYGB, CRYGC, CRYGD, CRYGN, CTNNB1, CTNS, CYP1A1, CYP1B1, DLG1, DSCAM, EFEMP1, EGFR, EPHA2, EPHB1, EPHB2, FASLG, FBN1, FBN2, FKBP8, FOXF2, FOXN4, FOXP2, FREM2, FRS2, FSCN2, FZD5, FZR1, GATA3, GDF3, GJA8, GLI3, GNAT1, GNB1, GNGT1, GPD2, GPM6A, GRHL2, GRHL3, GRM6, HCN1, HDAC2, HIF1A, HIPK1, HIPK2, HPCA, HSF4, IFT140, IMPDH2, INHBA, IRX5, JAG1, JMJD6, KDM2B, LAMA1, LAMC3, LHX2, LIM2, LIMK2, LRP5, LRP5L, LRP6, MAB21L2, MAF, MAN2A1, MAX, MDM1, MED1, MEGF11, MEIS1, MEIS2, MFN2, MFRP, MIP, MITF, MYF5, MYH15, MYO7A, MYOM2, NEUROD4, NF1, NF2, NIPBL, NKD1, NPHP1, NPHP4, NR2E1, NRL, NTRK2, NTRK3, OLFM3, OPA1, OSR2, PAX2, PAX6, PDE6A, PDE6B, PDE6C, PDGFRA, PDGFRB, PFDN5, PHACTR4, PITX2, PITX3, PKNOX1, POU4F2, PPP1R13L, PROX1, PRPH2, PRSS56, PSEN1, PTF1A, PTN, PTPRM, PYGO2, RAB11FIP4, RARA, RARB, RARG, RAX, RBP4, RD3, RET, RHOJ, ROM1, RP1L1, RPE65, RPGRIP1, RPGRIP1L, RPL24, RXRA, SALL2, SDK1, SDK2, SH3PXD2B, SHH, SIPA1L3, SIX3, SIX5, SIX6, SKI, SLC17A7, SLC25A25, SLC4A5, SLC7A11, SMAD3, SMARCA4, SMARCD3, SMOC1, SOX1, SOX2, SOX8, STAT3, STRA6, TBC1D32, TBX2, TCIRG1, TENM3, TFAP2A, TFAP2B, TGFB2, TGIF2, TH, THY1, TMOD1, TRAF3IP1, TRPM1, TSKU, TTLL5, TUB, TULP1, TWSG1, UNC45B, USH1C, VAX2, VSX1, WDPCP, WDR19, WNT16, WNT2, WNT2B, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT9A, WT1, XRN2, ZDHHC16, ZEB1, ZHX2, ZNF513"
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",248,1e-06,0.00775,"ACVR1, ALCAM, AMIGO3, ARVCF, ATP2C1, BSG, CADM1, CADM3, CBLN1, CD177, CD209, CD6, CD84, CDH1, CDH10, CDH11, CDH13, CDH15, CDH16, CDH17, CDH18, CDH19, CDH2, CDH20, CDH22, CDH23, CDH26, CDH3, CDH4, CDH5, CDH6, CDH7, CDH8, CDHR2, CDHR3, CDHR4, CDHR5, CEACAM6, CELSR1, CELSR2, CLDN10, CLDN11, CLDN12, CLDN14, CLDN15, CLDN16, CLDN18, CLDN19, CLDN20, CLDN5, CLDN9, CLSTN1, CLSTN2, CLSTN3, CNTN2, CNTN4, CRB1, CRB2, CXADR, DAB1, DCHS1, DCHS2, DSC2, DSCAM, DSCAML1, EFNA5, ESAM, FAT2, FAT3, FAT4, FGFRL1, GPC6, GRID2, HMCN1, ICAM1, IGSF11, IGSF21, IGSF9, IGSF9B, IL1RAP, ITGA5, ITGAL, ITGAM, ITGB2, KIRREL3, LRFN3, LRFN5, LRRC4B, LRRC4C, MAG, MMP24, MYOT, MYPN, NEXN, NLGN1, NPTN, NRXN1, NTNG1, NTNG2, PALLD, PCDH12, PCDH15, PCDH17, PCDH7, PCDH8, PCDH9, PCDHA1, PCDHA10, PCDHA11, PCDHA12, PCDHA13, PCDHA2, PCDHA3, PCDHA4, PCDHA5, PCDHA6, PCDHA7, PCDHA8, PCDHA9, PCDHAC1, PCDHAC2, PCDHB1, PCDHB11, PCDHB14, PCDHB15, PCDHB2, PCDHB3, PCDHB4, PCDHB5, PCDHB6, PCDHB7, PCDHB8, PCDHB9, PCDHGA1, PCDHGA10, PCDHGA11, PCDHGA12, PCDHGA2, PCDHGA3, PCDHGA4, PCDHGA5, PCDHGA6, PCDHGA7, PCDHGA8, PCDHGA9, PCDHGB1, PCDHGB2, PCDHGB3, PCDHGB4, PCDHGB6, PCDHGB7, PCDHGC3, PIK3CB, PKD1, PLXNB2, PTPRD, PTPRF, PTPRM, PTPRS, PTPRT, PVR, RET, RIC8A, ROBO1, ROBO2, ROBO3, ROBO4, SCARF2, SDK1, SDK2, SELE, SELL, SELP, SLITRK1, SPARCL1, TENM2, TENM3, TENM4, TGFB2, UMOD, UNC5D, VCAM1, VSTM2L"
"GO:0006813","potassium ion transport",157,2e-06,0.804,"ABCC8, ABCC9, AQP1, ATP12A, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B3, ATP4A, CDK2, CHP1, FXYD1, FXYD2, FXYD4, HCN1, HCN2, HCN3, HCN4, HPN, KCNA10, KCNA2, KCNA3, KCNA4, KCNA7, KCNAB1, KCNAB2, KCNAB3, KCNB1, KCNC1, KCNC2, KCNC3, KCNC4, KCND2, KCND3, KCNE1, KCNE2, KCNE4, KCNF1, KCNG2, KCNG4, KCNH1, KCNH2, KCNH3, KCNH4, KCNH5, KCNH6, KCNH7, KCNH8, KCNIP1, KCNIP2, KCNIP3, KCNIP4, KCNJ1, KCNJ10, KCNJ11, KCNJ12, KCNJ14, KCNJ15, KCNJ16, KCNJ2, KCNJ3, KCNJ5, KCNJ6, KCNJ9, KCNK10, KCNK12, KCNK13, KCNK15, KCNK16, KCNK18, KCNK2, KCNK3, KCNK4, KCNK5, KCNK6, KCNK9, KCNMA1, KCNMB1, KCNMB2, KCNN1, KCNN2, KCNN3, KCNQ1, KCNQ2, KCNQ3, KCNQ4, KCNQ5, KCNS1, KCNS2, KCNS3, KCNU1, KCNV1, KCNV2, LRRC38, LRRC55, MTMR6, NALCN, P2RY12, PKD2, PKD2L1, SLC12A1, SLC12A3, SLC12A4, SLC12A5, SLC12A6, SLC12A7, SLC12A8, SLC12A9, SLC1A3, SLC24A1, SLC24A2, SLC24A3, SLC24A4, SLC24A5, SLC9A1, SLC9A3, SLC9A8, SLC9A9, SLC9C1, SLC9C2, SNAP25, TMEM38B, TRPM5"
"GO:0051146","striated muscle cell differentiation",195,4e-06,0.97,"ACTC1, ACTG1, ACTN2, ACVR1, ADRA1A, AGT, AKAP13, AKT1, ALPK2, ALPK3, ANKRD1, ARID1A, ATG5, AVPR1A, BCL9, BIN3, BMP4, BVES, CACNA1H, CACNA2D2, CACYBP, CAPN2, CAPN3, CAPN9, CASQ1, CASQ2, CAV2, CAV3, CBY1, CCNB1, CD81, CD9, CDH2, CDK1, CDON, CFLAR, CSRP1, CSRP3, CXADR, DNER, DYSF, FER1L5, FHL2, FHOD3, FLNC, GATA4, GPX1, HEY2, HOMER1, IGF1, IGF2, IGFBP5, KCNH1, KDM6B, KEL, KLF5, KRAS, LDB3, LMOD1, LMOD3, LOX, LRRC10, MAML1, MAP2K4, MAPK14, MEF2A, MESP1, MIR23A, MTOR, MTPN, MYEF2, MYH11, MYH3, MYH6, MYH9, MYL2, MYLK3, MYO18B, MYOCD, MYOD1, MYOG, MYOM2, MYOM3, MYOZ1, MYOZ2, MYPN, NEB, NEBL, NFATC2, NKX2-6, NOS1, NOX4, NRAP, NRG1, OBSCN, OBSL1, P2RX2, PDGFRA, PDGFRB, PGM5, PLEKHO1, POPDC3, PRKAR1A, PROX1, PTCD2, PTGFRN, RARA, RARB, RB1, RXRA, RYR1, SDC1, SGCB, SGCD, SHH, SIX1, SIX4, SKI, SLC8A1, SLC9A1, SMYD3, SORBS2, SORT1, SOX6, SPAG9, STAC3, SYNPO2L, TANC1, TBX3, TBX5, TCAP, TMOD1, TMOD2, TMOD4, TNNT1, TNNT2, TNNT3, TPM1, TTN, UCHL1, WFIKKN1, WFIKKN2, WNT3A, WNT8A, WT1, ZMPSTE24"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",158,4e-06,0.00103,"BSG, CADM1, CADM3, CD84, CDH1, CDH10, CDH11, CDH13, CDH15, CDH16, CDH17, CDH18, CDH19, CDH2, CDH20, CDH22, CDH23, CDH26, CDH3, CDH4, CDH5, CDH6, CDH7, CDH8, CDHR2, CDHR3, CDHR4, CDHR5, CEACAM6, CELSR1, CELSR2, CLSTN1, CLSTN2, CLSTN3, CNTN2, CNTN4, DCHS1, DCHS2, DSC2, DSCAM, DSCAML1, ESAM, FAT2, FAT3, FAT4, HMCN1, IGSF11, IGSF21, IGSF9, IGSF9B, KIRREL3, MYOT, MYPN, NEXN, NPTN, PALLD, PCDH12, PCDH15, PCDH17, PCDH7, PCDH8, PCDH9, PCDHA1, PCDHA10, PCDHA11, PCDHA12, PCDHA13, PCDHA2, PCDHA3, PCDHA4, PCDHA5, PCDHA6, PCDHA7, PCDHA8, PCDHA9, PCDHAC1, PCDHAC2, PCDHB1, PCDHB11, PCDHB14, PCDHB15, PCDHB2, PCDHB3, PCDHB4, PCDHB5, PCDHB6, PCDHB7, PCDHB8, PCDHB9, PCDHGA1, PCDHGA10, PCDHGA11, PCDHGA12, PCDHGA2, PCDHGA3, PCDHGA4, PCDHGA5, PCDHGA6, PCDHGA7, PCDHGA8, PCDHGA9, PCDHGB1, PCDHGB2, PCDHGB3, PCDHGB4, PCDHGB6, PCDHGB7, PCDHGC3, PIK3CB, PKD1, PLXNB2, PTPRM, PTPRT, PVR, RET, ROBO1, ROBO2, ROBO3, ROBO4, SDK1, SDK2, TENM3, VSTM2L"
"GO:0010769","regulation of cell morphogenesis involved in differentiation",291,5e-06,0.945,"ABI2, ABL1, ACTN4, ACTR2, ADAM10, ADNP, ANAPC2, ANKRD27, APOE, ARC, ARHGAP33, ARHGAP35, ARHGAP44, ARHGEF7, ARPC2, BAIAP2, BARHL2, BDNF, BRSK1, BRSK2, C1QBP, CAMK2B, CAPRIN1, CASS4, CDC42, CDH2, CDH4, CDK5R1, CHN1, CHODL, CHRNA3, CHRNB2, CNTN2, CORO1C, CRABP2, CRKL, CTTN, CUL7, CUX1, CUX2, CXCL12, DAB1, DBN1, DBNL, DCC, DISC1, DMTN, DNM1L, DNM2, DNM3, DOCK1, DOCK5, DRAXIN, DSCAM, EEF2K, EFNA5, EFNB3, EPHB2, FBLN1, FBXO31, FBXW8, FGA, FGB, FGG, FN1, FSTL4, GORASP1, GRIN1, GSK3B, HCLS1, HECW1, HECW2, IFRD1, ISLR2, IST1, KALRN, KANK1, KEL, KIF13B, KNDC1, LIMK1, LIMS1, LIMS2, LINGO1, LPAR3, LRP1, LRP8, LRRC4C, LRRK2, LZTS1, MAG, MAP1B, MAP2, MAP2K1, MAP3K13, MAP6, MAPT, MARK2, MEGF8, METRN, MT3, MYOC, NDEL1, NEDD4, NEDD4L, NEDD9, NFATC4, NGEF, NGF, NGFR, NIN, NKX6-1, NLGN1, NR2E1, NRCAM, NSMF, NTN1, NTRK2, NTRK3, OBSL1, OLFM1, OPA1, PAFAH1B1, PAK1, PDPN, PLXNA1, PLXNA2, PLXNA4, PLXNB1, PLXNB2, PLXNC1, PLXND1, POSTN, POU3F2, POU4F2, PPP1R9A, PREX1, PSEN1, PTK2, PTPRD, PTPRO, PTPRS, RAB11A, RAPGEF2, RCC2, RELN, RET, RND2, RNF6, ROBO1, ROBO2, RREB1, RUFY3, SARM1, SDC2, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA5A, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SHANK3, SHOX2, SIN3A, SIPA1L1, SLIT2, SLITRK1, SPP1, SS18L1, STK11, STK25, SYNGAP1, TACSTD2, TBR1, THY1, TIAM1, TLX2, TNIK, TNR, TRAK1, TRAK2, TRIOBP, TRPC6, TRPV2, TTL, ULK2, UST, WDR36, WNT3A, WNT5A, WNT7A, ZEB2, ZSWIM4, ZSWIM6, ZSWIM8"
"GO:0043010","camera-type eye development",292,7e-06,0.93,"ABI2, ACHE, ACTL6A, ACVR2B, ACVRL1, ALDH1A2, ALDH1A3, ARHGAP35, ARHGEF15, ARID1A, ATOH7, ATP2B1, ATP2B4, ATP8A2, BCL11B, BFSP1, BFSP2, BMP4, BMP7, BMPR1B, C12orf57, CABP4, CACNA1C, CASP2, CDK4, CDKN1C, CDON, CHD7, CLCN2, CLN8, COL4A1, COL8A1, COL8A2, CRYAB, CRYBA4, CRYBB1, CRYBB2, CRYBB3, CRYGA, CRYGB, CRYGC, CRYGD, CRYGN, CTNNB1, CTNS, CYP1A1, CYP1B1, DLG1, DSCAM, EFEMP1, EGFR, EPHA2, EPHB1, EPHB2, FBN1, FBN2, FKBP8, FOXF2, FOXN4, FOXP2, FRS2, FZD5, FZR1, GATA3, GJA8, GLI3, GNAT1, GNB1, GPD2, GPM6A, GRHL2, GRHL3, GRM6, HCN1, HDAC2, HIF1A, HIPK1, HIPK2, HPCA, HSF4, IFT140, IMPDH2, INHBA, IRX5, JAG1, JMJD6, KDM2B, LAMA1, LAMC3, LHX2, LIM2, LIMK2, LRP5, LRP5L, LRP6, MAB21L2, MAF, MAN2A1, MAX, MDM1, MED1, MEGF11, MEIS1, MFN2, MFRP, MIP, MITF, MYF5, MYH15, MYOM2, NEUROD4, NF1, NF2, NPHP1, NPHP4, NR2E1, NTRK3, OPA1, OSR2, PAX2, PAX6, PDE6A, PDE6B, PDE6C, PDGFRA, PDGFRB, PFDN5, PHACTR4, PITX2, PITX3, PKNOX1, POU4F2, PPP1R13L, PROX1, PRPH2, PRSS56, PSEN1, PTF1A, PTN, PTPRM, PYGO2, RAB11FIP4, RARA, RARG, RAX, RBP4, RD3, RET, RHOJ, ROM1, RP1L1, RPE65, RPGRIP1, RPGRIP1L, RPL24, RXRA, SDK1, SDK2, SHH, SIX3, SIX5, SKI, SLC17A7, SLC25A25, SLC4A5, SLC7A11, SMAD3, SMARCA4, SMARCD3, SOX1, SOX8, STRA6, TBC1D32, TBX2, TCIRG1, TENM3, TFAP2A, TFAP2B, TGFB2, TGIF2, TH, THY1, TMOD1, TRAF3IP1, TSKU, TTLL5, TUB, TULP1, TWSG1, UNC45B, USH1C, VAX2, VSX1, WDPCP, WDR19, WNT16, WNT2, WNT2B, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT9A, WT1, XRN2, ZEB1, ZHX2, ZNF513"
"GO:0032535","regulation of cellular component size",352,1e-05,0.939,"ABI2, ABL1, ACTN2, ACTR2, ACTR3C, ADD1, ADD2, ADD3, ADNP, AKT1, AKT1S1, ALOX15, ALS2, ANAPC2, APOE, AQP1, AQP4, ARFGEF1, ARHGAP28, ARHGAP35, ARHGAP40, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, ATP13A2, AVIL, BAIAP2, BAIAP2L1, BAIAP2L2, BARHL2, BDNF, BIN1, CAPG, CAPZA1, CAPZA2, CAPZA3, CAPZB, CAV3, CCL24, CDC42EP3, CDC42EP4, CDC42EP5, CDH4, CDHR2, CDHR5, CDK4, CDK5R1, CLCN3, CLCN6, CLN8, CLNS1A, CNTN2, CORO1A, CORO1B, COTL1, CRABP2, CREB1, CTNNA2, CTTN, CXCL12, DBN1, DBNL, DCC, DISC1, DLG1, DMTN, DNM2, DRAXIN, DSCAM, DSTN, EFNA5, ELN, EPS8, ESAM, EVL, EZR, FCHSD1, FER, FHOD3, FN1, FSTL4, GMFB, GMFG, GNB3, GRB2, GSK3B, GSN, HCK, HCLS1, HIP1R, HP1BP3, HSP90AB1, ICAM1, IFRD1, IL7R, IQGAP2, ISLR2, IST1, JMY, KANK1, KANK3, KANK4, KCNMA1, KEL, KIAA1211, LAMTOR4, LARS, LATS1, LIMA1, LIMK1, LMOD1, LMOD3, LPAR3, LRP1, MAG, MAGEL2, MAP1B, MAP2, MAP3K13, MAPT, MEGF8, MLST8, MT3, MTOR, MTPN, MYO1C, NCK1, NCK2, NCKAP1, NDEL1, NEB, NGF, NKX6-1, NPM1, NRCAM, NTN1, NTRK3, OLFM1, P2RX7, PAFAH1B1, PAK1, PEX11A, PEX11G, PFN2, PFN3, PFN4, PICALM, PICK1, PLEK, PLEKHG2, PLXNA4, POU4F2, PPP1CA, PPP1R9A, PREX1, PRKCE, PRR16, PTK2B, PTPRS, PYCARD, RAB11A, RAB3B, RAB5A, RAP1GAP2, RARG, RASA1, RDX, RET, RND2, RNF6, RPTOR, RUFY3, SCIN, SCT, SCTR, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA5A, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SH3BP1, SHANK3, SIN3A, SLC12A1, SLC12A3, SLC12A4, SLC12A5, SLC12A6, SLC12A7, SLC12A8, SLC12A9, SLC26A5, SLIT2, SNF8, SNX9, SPIRE1, SPIRE2, SPP1, SPTA1, SPTB, SPTBN1, SPTBN2, SPTBN4, SPTBN5, TMOD1, TMOD2, TMOD4, TNR, TRIM27, TRIOBP, TRPV2, TRPV4, TTL, UCN, ULK2, USH1C, VAV1, VAV2, VAV3, VIL1, VILL, WDR36, WDTC1, WNT3A, WNT5A, WNT7A, WNT7B"
