"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0198738","cell-cell signaling by wnt",329,0.01,0.915,"AES, AGO2, AMOTL2, AP2A2, AXIN1, AXIN2, BCL9L, BTRC, CALM1, CCDC88C, CDH3, CSNK1D, CSNK1E, CSNK2A1, CTR9, CUL3, CYLD, DAAM1, DVL2, FAM53B, FZD5, GNB1, GRK5, GSK3B, HBP1, HIC1, HMGXB4, KREMEN1, LEF1, LGR4, LGR6, LRP4, LRP5, LRP5L, LRRFIP2, MAP3K7, MARK2, NDRG2, NFATC1, NKD1, NKD2, NLK, NOTUM, NXN, PDE6A, PDE6B, PDE6G, PKD1, PLCB2, PLCB3, PPP1CA, PPP3CA, PSMB10, PSMD11, PSMD3, PTK7, RECK, RNF138, ROR2, RTF1, SDC1, SLC9A3R1, SMURF1, STK11, TCF7L2, TIAM1, TLE3, TMEM88, TNKS, TNRC6B, TNRC6C, TRABD2B, USP34, VANGL1, WNT10B, WNT2, WNT5B, WWOX, ZNRF3"
"GO:0018209","peptidyl-serine modification",184,0.02,0.918,"AKT2, BCL2, C8orf44-SGK3, CAB39, CAMK2D, CSNK1D, CSNK1E, CSNK2A1, DCLK2, DGKQ, DMPK, DYRK2, DYRK3, DYRK4, GALNT3, GSK3B, HIPK2, HIPK3, IKBKB, KDELC2, MAPK1, MAPK14, MAPK3, MAPKAPK3, MARK2, MAST2, MAST3, MAST4, MGAT5B, MTOR, NLK, PARP1, PDGFB, PDPK1, PKD1, PRKCA, PRKCD, PRKCE, PRKCH, PRKCI, PRKCZ, PRKD2, RICTOR, SGK1, SPOCK2, SRC, STK38, TDGF1, TLK2, TNKS, VRK2"
"GO:0097186","amelogenesis",21,0.02,0.442,"CNNM4, FAM20A, FAM20C, FOXO1, ITGB4, KLK5, MSX2, RELT, STIM1, TCIRG1"
"GO:0045446","endothelial cell differentiation",80,0.02,0.875,"ACVRL1, ANXA2, ARHGEF26, CCM2, COL18A1, DLL1, F2RL1, HEY1, ICAM1, JAG1, KDM6B, LAMA5, MESP1, MYADM, NOTCH1, NRG1, PDE4D, PLOD3, PPP1R16B, PROX1, RAB1B, RAP1A, RAPGEF1, RAPGEF2, SMAD4, VEZF1"
"GO:0060537","muscle tissue development",287,0.02,0.967,"AGT, AKAP13, ALDH1A2, ALPK2, ARID1A, ARID2, ASB2, BCL9L, BMP2, BMP7, BMPR1A, CAV2, CFLAR, CHD7, CSRP1, CSRP3, CXADR, DLL1, EP300, FGFR2, FKBP1A, FLNB, FOXP2, GATA4, GATA5, HIVEP3, HLX, HMG20B, HOXD10, KCNAB1, KDM6B, LMNA, MAPK14, MEF2A, MEF2D, MESP1, MTOR, MYH15, MYL6, MYLK, MYOM3, NEB, NEURL1, NOTCH1, NPRL3, NRG1, NUPR1, OBSL1, PAX7, PGM5, PPP1R13L, PPP3CA, PROX1, RARA, RBP4, RXRA, SEMA3C, SMAD4, SMAD7, SORBS2, SOX6, SOX8, STRA6, SVIL, TBX20, TCAP, TGFB1, TSC1, VEGFA, WNT10B, WNT2, ZFPM1"
"GO:0051895","negative regulation of focal adhesion assembly",18,0.02,0.746,"ACVRL1, BCAS3, CORO1C, DLC1, DMTN, FAM107A, PHLDB2, RCC2, SRC, THBS1"
"GO:0045017","glycerolipid biosynthetic process",208,0.02,0.907,"ABHD3, AGMO, ALOX15, ANG, CEPT1, CHKB, CHPT1, CSNK2A1, DGAT1, DGKQ, FAR1, FGF2, GNPAT, GPD1, INPP4A, INPP4B, INPP5F, INPP5J, INPPL1, LCAT, LPIN1, LPIN2, LPIN3, MOGAT2, MPPE1, MTMR9, PEMT, PGAP2, PGAP3, PGS1, PI4KA, PIGQ, PIGU, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PIK3R3, PISD, PITPNM2, PLA2G2A, PLA2G4D, PLCE1, PLEKHA1, PLEKHA3, PLEKHA8, PNPLA3, RUFY1, SBF1, SH3YL1, SLC44A1, SLC44A3, SLC44A4, STARD10, STARD7, SYNJ1"
"GO:0048814","regulation of dendrite morphogenesis",89,0.02,0.935,"ADAM10, ANAPC2, ANKRD27, ARHGAP44, BAIAP2, CAMK2B, CFL1, CUX1, EEF2K, EPHA4, FBXO31, GSK3B, HECW2, LRP8, LZTS3, NEDD4L, NGEF, NSMF, OBSL1, OPA1, PARP6, PPP1R9A, PPP3CA, PTPRD, RAB21, RAPGEF2, SIPA1L1, STK11, TIAM1"
"GO:0018108","peptidyl-tyrosine phosphorylation",145,0.02,0.924,"ABL1, ABL2, CSK, DYRK2, DYRK3, DYRK4, EGFR, EPHA10, EPHA4, EPHA8, EPHB2, EPHB3, FER, FES, FGFR1, FGFR2, FGFR3, FGFR4, FYN, HIPK2, HIPK3, IGF1R, INSR, LTK, MAP2K1, MAP2K3, MAP2K5, MAP2K6, MAPK3, PDGFB, PEAK1, PRKCD, PRLR, PTK2, PTPN6, ROR2, SRC, STYK1, TEC, TIE1, TNK2, YES1"
"GO:0018105","peptidyl-serine phosphorylation",163,0.02,0.922,"AKT2, BCL2, C8orf44-SGK3, CAB39, CAMK2D, CSNK1D, CSNK1E, CSNK2A1, DCLK2, DGKQ, DMPK, DYRK2, DYRK3, DYRK4, GSK3B, HIPK2, HIPK3, IKBKB, MAPK1, MAPK14, MAPK3, MAPKAPK3, MARK2, MAST2, MAST3, MAST4, MTOR, NLK, PDGFB, PDPK1, PKD1, PRKCA, PRKCD, PRKCE, PRKCH, PRKCI, PRKCZ, PRKD2, RICTOR, SGK1, SRC, STK38, TDGF1, TLK2, TNKS, VRK2"
"GO:0061448","connective tissue development",218,0.02,0.968,"AACS, ACAT1, ACTA2, ANXA2, ANXA6, ARID5B, AXIN2, BMP2, BMP6, BMP7, BMPR1A, CDK4, CHI3L1, COL11A2, EBF2, EPYC, ESRRA, FGF2, FGF9, FGFR1, FGFR3, FTO, GLI2, HOXA3, HOXA5, HYAL1, LRP5, LRP5L, MAPK14, MAPK3, MATN2, MEF2D, MSX2, MUSTN1, NOTCH1, OSR2, PAX7, PDGFB, PIK3CA, PKD1, PRRX1, PTH1R, RARA, ROR2, RORC, RUNX2, SH3PXD2B, SLC25A25, SOX6, SOX8, SPTLC2, SULF2, TGFB1, THRA, WNT10B, WNT5B, ZNF516"
"GO:0006884","cell volume homeostasis",28,0.02,0.669,"ADD1, AQP1, CLNS1A, E2F4, GNB3, KCNMA1, SCT, SCTR, SLC12A2, SLC12A4, SLC12A5, SLC12A7, SLC12A8"
"GO:0014706","striated muscle tissue development",275,0.02,0.967,"AGT, AKAP13, ALDH1A2, ALPK2, ARID1A, ARID2, ASB2, BCL9L, BMP2, BMP7, BMPR1A, CAV2, CFLAR, CHD7, CSRP3, CXADR, DLL1, EP300, FGFR2, FKBP1A, FLNB, FOXP2, GATA4, GATA5, HIVEP3, HLX, HMG20B, HOXD10, KCNAB1, KDM6B, LMNA, MAPK14, MEF2A, MEF2D, MESP1, MTOR, MYH15, MYL6, MYOM3, NEB, NEURL1, NOTCH1, NPRL3, NRG1, NUPR1, OBSL1, PAX7, PGM5, PPP1R13L, PPP3CA, PROX1, RARA, RBP4, RXRA, SEMA3C, SMAD4, SMAD7, SORBS2, SOX6, SOX8, SVIL, TBX20, TCAP, TGFB1, TSC1, VEGFA, WNT10B, WNT2, ZFPM1"
"GO:0030832","regulation of actin filament length",168,0.02,0.919,"ADD1, ADD2, ADD3, ALOX15, ARHGAP18, ARPC1B, AVIL, BAIAP2, BAIAP2L2, BIN1, CAPG, CAPZB, CCL24, CDC42EP4, CDC42EP5, CFL1, DMTN, EVL, F2RL1, FER, GSN, ICAM1, KANK1, LIMA1, MLST8, MTOR, MYADM, MYO1C, NEB, PPP1R9A, PREX1, PRKCD, PRKCE, RASA1, RICTOR, SH3BP1, SPIRE1, SPIRE2, SPTAN1, SPTBN1, SPTBN2, SPTBN5, TRIOBP, VILL, WASL, WDR1"
"GO:0072006","nephron development",115,0.02,0.999,"ACAT1, ACTA2, ANGPT2, AQP11, BCL2, BMP2, BMP7, DLL1, ENPEP, FGF1, FGF2, HOXD11, IRX1, ITGA3, JAG1, KLHL3, LAMA5, LGR4, MTSS1, MYO1E, NOTCH1, PBX1, PDGFB, PGF, PKD1, PLCE1, PROM1, PTCH1, PTPRO, SMAD4, SOX8, SULF2, TFAP2B, WNK4, WWTR1"
"GO:0030835","negative regulation of actin filament depolymerization",35,0.02,0.586,"ADD1, ADD2, ADD3, AVIL, CAPG, CAPZB, DMTN, GSN, LIMA1, SPTAN1, SPTBN1, SPTBN2, SPTBN5, TRIOBP, VILL"
"GO:0060612","adipose tissue development",35,0.02,0.783,"AACS, ACAT1, ARID5B, CDK4, EBF2, FTO, LRP5, LRP5L, PIK3CA, RORC, SH3PXD2B, SLC25A25, SOX8, SPTLC2, ZNF516"
"GO:2001233","regulation of apoptotic signaling pathway",392,0.02,0.966,"AGT, BAD, BBC3, BCL2, BIRC6, BMF, BNIP3, C8orf44-SGK3, CASP8, CFLAR, CIDEB, CLU, CREB3L1, CSNK2A1, CTNNA1, CYLD, DAB2IP, DAPK2, DNAJA1, ERP29, FAIM2, FBXW7, FGFR1, FLCN, FXN, FYN, G0S2, GATA4, GNAI2, GSK3B, GSN, HDAC1, HMOX1, HTT, ICAM1, ITGAV, ITM2C, LGALS9, LMNA, LTBR, MAP2K5, MIR26B, MNT, NACC2, NFE2L2, NMT1, NOL3, NUPR1, OPA1, P4HB, PAM16, PARP1, PDIA3, PDX1, PEA15, PLAGL2, PPP1CA, PPP1R13B, PPP2R1B, PPP3CC, PRDX2, PRKCD, PRR7, PTPN1, QARS, RAD9A, RAF1, RTKN2, SH3RF1, SIAH1, SIAH2, SLC9A3R1, SMAD3, SRC, ST18, STK3, TCF7L2, TFAP4, TFDP2, THBS1, TMC8, TNFAIP3, TNFSF12, TP63, TP73, TRAF2, TRAP1, TRIM32, URI1, VNN1, WWOX, YAP1, YWHAE"
"GO:0007162","negative regulation of cell adhesion",281,0.02,0.984,"ABAT, ABL1, ACER2, ACTN4, ACVRL1, ADAM10, ADAM15, ADAM22, ADTRP, AKNA, ANGPT2, ARG2, ARHGDIA, BCAS3, BMP2, BMP6, CASP3, CDH1, CDH13, CEACAM1, CLDN7, CORO1C, DACT2, DLC1, DLG5, DMTN, DTX1, EPCAM, FAM107A, HLX, HOXA7, JAG1, KANK1, LAG3, LGALS9, MAD2L2, MAP2K5, MBP, MUC21, MYADM, NF2, NOTCH1, NRARP, PAG1, PHLDB2, PIK3R1, PLA2G2A, PLXNA1, PLXNA2, PLXNB2, PLXNC1, PRDX2, PRKCD, PTK2, PTPN6, PTPRO, RASA1, RC3H1, RCC2, SEMA6A, SH2B3, SIPA1, SMAD7, SRC, TGFB1, THBS1, UBASH3B, VEGFA, ZBTB7B"
"GO:0021537","telencephalon development",243,0.02,0.985,"ALDH1A3, AQP1, ARL13B, ATAT1, ATIC, BAD, BCAN, BCL11B, BMP2, BNIP3, CASP3, CDK6, CHD7, DAB2IP, DCLK2, EGFR, EIF2B5, EPHB2, EPHB3, EXT1, EZH2, FOXP2, FUT10, GNG12, GSK3B, HDAC1, IGF2BP1, KDM2B, KDM6B, KIF5B, LEF1, LPAR1, LRP8, MBOAT7, MCPH1, NCOA1, NF2, NIN, NRG1, NUMB, PAX6, PHLPP2, PPP1R9B, PROX1, RARA, RTN4, RTN4RL1, SCT, SEMA3A, SLC1A2, SLIT1, SUN1, SUN2, SYNE2, SZT2, TACC2, TRAPPC9, TSC1, TSKU, YWHAE, ZSWIM6"
"GO:1900078","positive regulation of cellular response to insulin stimulus",25,0.02,0.757,"AGT, ESRRA, GNAI2, MYO1C, OPA1, PAK1, PRKCZ, SORBS1, SORL1, SRC, ZBTB7B"
"GO:0048880","sensory system development",344,0.02,0.928,"ACVRL1, ALDH1A2, ALDH1A3, ARID1A, ATF6, ATP2B1, BCL11B, BFSP1, BMP6, BMP7, CDK4, CDKN1C, CHD7, COL4A1, CRYBA1, DLL1, EGFR, EPHB2, FGF9, FOXP2, FRS2, FZD5, GNAT1, GNB1, GRHL2, HDAC1, HIPK2, HSF4, JAG1, KDM2B, LIMK2, LRP5, LRP5L, MAN2A1, MAX, MFN2, MFRP, MYH15, MYO7A, NF2, NINJ1, NIPBL, NKD1, NRL, OPA1, OSR2, PAX6, PDE6A, PDE6B, PDE6C, PPP1R13L, PRKCI, PROM1, PROX1, RAB11FIP4, RARA, RBP4, RING1, ROM1, RXRA, SDK2, SEMA3A, SH3PXD2B, SIPA1L3, SLC25A25, SLC39A5, SLC44A4, SMAD3, SMG9, SMOC1, SOX8, SP3, STRA6, TCIRG1, TFAP2B, THRB, TRAF3IP1, TSKU, TULP3, VEGFA, WNT2, WNT5B, ZNF513"
"GO:0030168","platelet activation",129,0.02,0.94,"ACTG1, ACTN1, CLIC1, CSRP1, DGKE, DGKQ, F2R, FERMT3, FIBP, FYN, GNA11, GNA12, GNA14, GNAQ, GNB1, GP5, ITPR2, MAPK1, MAPK3, P2RX1, P2RY1, PDPK1, PIK3CA, PIK3CB, PIK3R1, PRKCA, PRKCD, PRKCE, PRKCH, PTPN6, RAF1, SRC, STXBP1, TLN1, UBASH3B, VAV1, VAV2"
"GO:0071229","cellular response to acid chemical",197,0.02,0.992,"ABL2, AKR1C3, ALDH1A2, AQP1, AQP2, BAIAP2, BCL11A, CAPN2, CDK4, COL16A1, COL4A1, CPEB3, CPEB4, CPS1, CPT1A, DNMT1, DNMT3A, EGFR, FGFR2, FOLR1, FYN, GNB1, HOXA2, HSF1, ID3, KCNK4, LTK, MTOR, MYB, NEURL1, NSMF, OPA1, PDGFB, PDK4, PPARG, PRKCE, PTAFR, PTK7, RARA, RPTOR, SESN1, SIPA1, SRC, SREBF1, TESC, UBR1, VEGFA, WNT10B, WNT2, WNT5B, XRCC5, YAP1, YES1"
"GO:0001654","eye development",335,0.02,0.925,"ACVRL1, ALDH1A2, ALDH1A3, ARID1A, ATF6, ATP2B1, BCL11B, BFSP1, BMP6, BMP7, CDK4, CDKN1C, CHD7, COL4A1, CRYBA1, DLL1, EGFR, EPHB2, FGF9, FOXP2, FRS2, FZD5, GNAT1, GNB1, GRHL2, HDAC1, HIPK2, HSF4, JAG1, KDM2B, LIMK2, LRP5, LRP5L, MAN2A1, MAX, MFN2, MFRP, MYH15, MYO7A, NF2, NINJ1, NIPBL, NKD1, NRL, OPA1, OSR2, PAX6, PDE6A, PDE6B, PDE6C, PPP1R13L, PRKCI, PROM1, PROX1, RAB11FIP4, RARA, RBP4, RING1, ROM1, RXRA, SDK2, SH3PXD2B, SIPA1L3, SLC25A25, SLC39A5, SMAD3, SMG9, SMOC1, SOX8, SP3, STRA6, TCIRG1, TFAP2B, THRB, TRAF3IP1, TSKU, TULP3, VEGFA, WNT2, WNT5B, ZNF513"
"GO:0051693","actin filament capping",32,0.02,0.579,"ADD1, ADD2, ADD3, AVIL, CAPG, CAPZB, DMTN, GSN, SPTAN1, SPTBN1, SPTBN2, SPTBN5, TRIOBP, VILL"
"GO:0023014","signal transduction by protein phosphorylation",365,0.02,0.927,"ADORA2B, AGT, BTRC, CAB39, CAB39L, CALM1, CCL19, CCM2, CDC42EP5, CUL3, DAB2IP, EGFR, ERN2, FGF1, FGF19, FGF2, FGF9, FGFR1, FGFR2, FGFR3, FGFR4, FRS2, FYN, GRIN2B, HSF1, IKBKB, ITGAV, KITLG, KRAS, KSR1, LGALS9, MAP2K1, MAP2K3, MAP2K5, MAP2K6, MAP3K14, MAP3K5, MAP3K7, MAP3K9, MAP4K2, MAP4K3, MAP4K5, MAPK1, MAPK14, MAPK3, MAPK6, MAPK8IP3, MAPKAPK3, MBP, MEF2A, NLK, NOD1, NRAS, NRG1, PAK1, PAK6, PAQR3, PDGFA, PDGFB, PEA15, PEBP1, PPP5C, PSMB10, PSMD11, PSMD3, PTK2, PTPN1, PTPRA, RAF1, RAPGEF2, RASA1, RASA2, RASA3, RASGRP1, ROR2, SHC3, SPTAN1, SPTBN1, SPTBN2, SPTBN5, STK10, STK3, SYNGAP1, TAB2, TAOK3, TGFB1, YWHAE"
"GO:0035272","exocrine system development",43,0.02,0.856,"BMP7, EDAR, EGFR, ESRP2, FGFR1, FGFR2, INSR, LAMA5, PAX6, PDX1, PLXNA1, POLB, RAB26, SEMA3A, SEMA3C, TFCP2L1, TGFB1"
"GO:0030856","regulation of epithelial cell differentiation",143,0.02,0.98,"ACVRL1, ADD1, APOLD1, BAD, BMP6, CDKN1C, CEACAM1, DLL1, EZH2, GRHL2, GSK3B, H2AFY, HOXA7, IKBKB, JAG1, KEAP1, KLF7, MESP1, MSX2, NOTCH1, NUMA1, OVOL2, PAX6, PPP1R12A, PRKCH, PROM1, PTCH1, PTCH2, RFX3, S1PR2, SGPP1, STAT5B, SULT2B1, TP63, VDR, VEGFA, VEZF1, WNT10B, WWTR1, YAP1"
"GO:0009306","protein secretion",152,0.02,0.919,"AGT, ARFGAP3, C1QTNF5, CAMK2G, CARD11, CCL19, CHI3L1, CPLX1, CPLX3, DMTN, DYSF, ERP29, F2RL1, FFAR1, FOXP1, GNPTAB, GOLPH3, HNF1A, ILDR2, ITGAV, ITGB6, LMF1, MON1A, MYO5A, NECAB3, NOTCH1, PDX1, PTPRN2, RAB10, RAF1, S100A13, SMAD2, STEAP3, STX1A, SUCNR1, TANGO2, TANGO6, TCIRG1, TMEM106A, TRAF3IP2, UBE2Q1, VGF, ZBTB7B"
"GO:0016569","covalent chromatin modification",346,0.02,0.92,"APBB1, ARID4B, ASXL1, ATXN7, BAP1, BAZ2A, BMI1, BRD1, CBX8, CREBBP, CTR9, DMAP1, DNMT3A, DOT1L, EHMT2, EP300, EP400, EZH2, GTF3C4, HDAC1, HDAC11, HDAC4, HDAC7, HDAC9, HLCS, HR, HSF4, JADE1, JADE2, JARID2, KANSL1, KAT6A, KAT7, KDM2B, KDM3A, KDM6B, KDM7A, KMT2C, LEF1, MAP3K7, MBD2, MBD3, MECOM, MIER1, MSL2, MTA1, MTA3, NACC2, NCOA1, NSD1, PADI3, PCGF3, PCGF5, PER2, PHF2, PPP5C, PRDM16, PRDM2, PRDM5, PRKCA, PRKCD, PRMT1, PRMT8, RBBP5, RING1, RTF1, RUVBL1, SATB1, SETD1A, SETD2, SIN3A, SIRT2, SMYD3, SUPT3H, TET2, TET3, USP22, USP3, USP36, USP7, WDR5"
"GO:0032959","inositol trisphosphate biosynthetic process",16,0.02,0.354,"PLCB2, PLCB3, PLCB4, PLCE1, PLCH1, PLCH2, PLCL1, PLCL2, PTAFR"
"GO:0010632","regulation of epithelial cell migration",264,0.02,0.968,"AAMP, ABL1, ACVRL1, AGT, ANGPT2, BCAR1, BCAS3, CAPN7, CARD10, CEACAM1, CLASP1, CORO1C, DAB2IP, DOCK1, DUSP10, ETS1, EVL, FBXW7, FGF1, FGF2, FGFR1, FOXP1, HDAC7, HDAC9, HMOX1, HYAL1, IQSEC1, ITGA2, ITGA3, JUP, MAP2K3, MAP2K5, MAPK14, MAPRE2, MARVELD3, MIR152, MIR200A, MMRN2, MTOR, NFE2L2, NOTCH1, PDCD6, PDGFB, PDPK1, PPARG, PRCP, PRKCA, PRKCE, PRKD2, PROX1, PTK2, PTPN23, PTPRG, RREB1, RTN4, SCARB1, SEMA3A, SH3BP1, SMOC2, SRC, STAT5A, TDGF1, TGFB1, THBS1, VEGFA"
"GO:0001892","embryonic placenta development",87,0.02,0.976,"ARNT, BIRC6, BMP7, CASP8, CDKN1C, E2F8, EGFR, FGFR2, FZD5, GCM1, GRHL2, HEY1, HSF1, LEF1, MAP2K1, MAPK1, MDFI, NCOA1, OVOL2, PDGFB, PKD1, SETD2, SP3, ST14, STK3, TFEB, VASH2, WNT2"
"GO:0110053","regulation of actin filament organization",245,0.02,0.934,"ABL1, ADD1, ADD2, ADD3, ALOX15, ARAP1, ARHGAP18, ARHGEF10L, ARPC1B, AVIL, BAIAP2, BAIAP2L2, BIN1, CAPG, CAPZB, CCL24, CDC42EP4, CDC42EP5, CFL1, CLASP1, DLC1, DMTN, EVL, F2RL1, FER, GSN, ICAM1, KANK1, LIMA1, LIMCH1, LPAR1, MLST8, MTOR, MYADM, MYO1C, NF2, PAK1, PHLDB2, PIK3R1, PPP1R9A, PREX1, PRKCD, PRKCE, PXN, RASA1, RICTOR, SH3BP1, SH3PXD2B, SMAD3, SORBS3, SPIRE1, SPIRE2, SPTAN1, SPTBN1, SPTBN2, SPTBN5, SYNPO, TRIOBP, TSC1, VILL, WASL, WDR1"
"GO:0036293","response to decreased oxygen levels",337,0.03,0.987,"ABAT, ACTN4, ACVRL1, ADAM15, ADAM8, AK4, ALAD, ANG, ANGPT2, APOLD1, AQP1, ARNT, B3GAT1, BAD, BCL2, BMP2, BMP7, BNIP3, BRIP1, CA9, CACNB3, CAPN2, CARD16, CASP3, CBFA2T3, CFLAR, CPEB4, CREBBP, DNMT3A, DPP4, EEF2K, EIF4EBP1, EP300, ETS1, F7, FMN2, GNB1, HIF3A, HIPK2, HMOX1, HSD11B2, HSF1, HSP90B1, ICAM1, ITGA2, ITPR2, KCNK3, KCNMA1, LMNA, LONP1, MIR106B, MTHFR, MTOR, MYB, NDRG1, NFE2L2, NOTCH1, NPEPPS, OPA1, P4HB, PAK1, PAM, PDK1, PGF, PKLR, PLAT, PRKCE, PSMB10, PSMD11, PSMD3, RAF1, SCAP, SIRT2, SLC29A1, SMAD3, SMAD4, SRC, THBS1, TSC1, VEGFA, WTIP"
"GO:0000165","MAPK cascade",342,0.03,0.932,"ADORA2B, AGT, BTRC, CALM1, CCL19, CCM2, CDC42EP5, CUL3, DAB2IP, EGFR, ERN2, FGF1, FGF19, FGF2, FGF9, FGFR1, FGFR2, FGFR3, FGFR4, FRS2, FYN, GRIN2B, HSF1, IKBKB, ITGAV, KITLG, KRAS, KSR1, LGALS9, MAP2K1, MAP2K3, MAP2K5, MAP2K6, MAP3K14, MAP3K5, MAP3K7, MAP3K9, MAP4K2, MAP4K3, MAP4K5, MAPK1, MAPK14, MAPK3, MAPK6, MAPK8IP3, MAPKAPK3, MBP, MEF2A, NLK, NOD1, NRAS, NRG1, PAK1, PAQR3, PDGFA, PDGFB, PEA15, PEBP1, PPP5C, PSMB10, PSMD11, PSMD3, PTK2, PTPN1, PTPRA, RAF1, RAPGEF2, RASA1, RASA2, RASA3, RASGRP1, ROR2, SHC3, SPTAN1, SPTBN1, SPTBN2, SPTBN5, SYNGAP1, TAB2, TAOK3, TGFB1, YWHAE"
"GO:0006109","regulation of carbohydrate metabolic process",194,0.03,0.983,"AKT2, ARNT, BAD, CBFA2T3, DGKQ, DYRK2, ENTPD5, EP300, FOXK1, FOXK2, FOXO1, GNB3, GPD1, GSK3B, HDAC4, INSR, LCMT1, LEPR, MIDN, MLXIPL, MTOR, NCOA2, NUP188, NUP210, NUP93, NUP98, NUPL2, NUPR1, P2RY1, PASK, PDGFB, PDK1, PDK2, PDK4, PFKFB2, PFKFB4, PPP1CA, PRKCE, PTAFR, PTH1R, RAE1, RORC, SLC2A6, SLC45A3, SOGA1, SORBS1, SRC, TGFB1, WDR5, ZBTB20, ZBTB7A"
"GO:0014031","mesenchymal cell development",75,0.03,0.879,"ALDH1A2, BCL2, BMPR1A, CFL1, CORO1C, EDN3, EDNRB, FOLR1, JAG1, KITLG, LAMA5, MAPK1, MAPK3, NOTCH1, NRG1, OVOL2, PDCD6, SEMA3A, SEMA3B, SEMA3C, SEMA3F, SEMA4B, SEMA4C, SEMA6A, SOX8"
"GO:0048864","stem cell development",75,0.03,0.877,"ALDH1A2, BMPR1A, CFL1, CORO1C, EDN3, EDNRB, FOLR1, JAG1, KITLG, LAMA5, MAPK1, MAPK3, MSI2, NRG1, OVOL2, PDCD6, SEMA3A, SEMA3B, SEMA3C, SEMA3F, SEMA4B, SEMA4C, SEMA6A, SETD2, SOX8"
"GO:0061326","renal tubule development",75,0.03,0.889,"ACAT1, AQP11, BCL2, BMP2, COL4A1, DLL1, FGF1, FGF2, HOXD11, IRX1, JAG1, KLHL3, LAMA5, LGR4, LGR5, MTSS1, NOTCH1, PBX1, PGF, PKD1, PTCH1, SMAD4, SOX8, TFAP2B, WNK4"
"GO:0043502","regulation of muscle adaptation",96,0.03,0.994,"AGT, AKAP6, ATP2A2, CAMK2B, CAMK2D, CAMK2G, DDX39B, FOXO1, FOXO3, GATA5, GTF2IRD1, HDAC4, JARID2, LMNA, MEF2A, MIR25, MLIP, MTOR, NOTCH1, PAK1, PARP1, PDE9A, PI16, PPP3CA, PRKCA, PTK2, SGCA, SMAD3, SMAD4, UTRN"
"GO:0042246","tissue regeneration",63,0.03,0.85,"ADAM15, CFLAR, DYSF, EYS, EZH2, GATA4, GSN, IGFBP1, LGR6, MUSTN1, NINJ1, NINJ2, NOTCH1, PAX7, PPP3CA, SGCA, SOX15, TEC, WNT10B, YAP1"
"GO:0008015","blood circulation",377,0.03,0.989,"ABAT, ABR, ACE, ACTA2, ACVRL1, ADORA2B, ADRA1B, ADRB3, AGT, ATP1A1, ATP2B1, AVPR1B, BCR, BMP6, C9orf3, CACNA1D, CACNA1G, CACNB2, CAMK2D, CEACAM1, CHD7, CHGA, CHRM3, CORIN, CPS1, CSRP3, DDAH1, DLL1, DOCK4, E2F4, ECE1, EDN3, EDNRB, EGFR, ENPEP, EPHX2, F2R, F2RL1, GNB3, HMOX1, HSD11B2, ICAM1, ITGA1, KCND3, KCNE3, KCNH2, KCNJ2, KCNMA1, KCNQ1, KLK2, LRP5, MAP2K3, MAP2K6, MTOR, NAV2, NCALD, NEDD4L, NMU, NPR2, P2RX1, P2RY1, PDE3A, PDE4D, PDGFB, PER2, PIK3CA, PLCB3, PLOD3, PPARG, PPP1R13L, PRCP, PTAFR, PTPRO, RCAN1, REN, RNLS, SGK1, SLC2A5, SMAD3, SNX5, SRC, SUCNR1, TBC1D8, TBX20, TCAP, TGFB1, TNNI2, TRPM4, VEGFA, YES1"
"GO:0008064","regulation of actin polymerization or depolymerization",167,0.03,0.919,"ADD1, ADD2, ADD3, ALOX15, ARHGAP18, ARPC1B, AVIL, BAIAP2, BAIAP2L2, BIN1, CAPG, CAPZB, CCL24, CDC42EP4, CDC42EP5, CFL1, DMTN, EVL, F2RL1, FER, GSN, ICAM1, KANK1, LIMA1, MLST8, MTOR, MYADM, MYO1C, PPP1R9A, PREX1, PRKCD, PRKCE, RASA1, RICTOR, SH3BP1, SPIRE1, SPIRE2, SPTAN1, SPTBN1, SPTBN2, SPTBN5, TRIOBP, VILL, WASL, WDR1"
"GO:0016570","histone modification",338,0.03,0.922,"APBB1, ARID4B, ASXL1, ATXN7, BAP1, BAZ2A, BMI1, BRD1, CBX8, CREBBP, CTR9, DMAP1, DOT1L, EHMT2, EP300, EP400, EZH2, GTF3C4, HDAC1, HDAC11, HDAC4, HDAC7, HDAC9, HLCS, HR, HSF4, JADE1, JADE2, JARID2, KANSL1, KAT6A, KAT7, KDM2B, KDM3A, KDM6B, KDM7A, KMT2C, LEF1, MAP3K7, MBD3, MECOM, MIER1, MSL2, MTA1, MTA3, NACC2, NCOA1, NSD1, PADI3, PCGF3, PCGF5, PER2, PHF2, PPP5C, PRDM16, PRDM2, PRDM5, PRKCA, PRKCD, PRMT1, PRMT8, RBBP5, RING1, RTF1, RUVBL1, SATB1, SETD1A, SETD2, SIN3A, SIRT2, SMYD3, SUPT3H, TET2, TET3, USP22, USP3, USP36, USP7, WDR5"
